id,current_label,image_number,soup_prob_pos,soup_prob_pos_corrected,soup_raw_label,fp_risk_score,fp_risk_rank,top1_source,top1_label,top1_sim,top5_pos_frac,top10_pos_frac,train_top10_pos_frac,myval_top10_pos_frac,mean_top5_sim,mean_top10_sim,v4_cluster,cluster_test_fraction,test_like_score,test_like_topk_mean,test_like_centroid_cos,dinomlp_full_label,dinomlp_v2_label,dinomlp_v3_label,mytest_augment_label,mytest_strict_label,mytest_split_label,ensemble42_123_label,splitval_augment_label,trsearch_bbox02_label,alt_model_pos_votes,alt_model_count,alt_model_pos_frac,alt_model_neg_votes,weak_label,weak_label_note,verifier_fp_score,verifier_rank,siglip_top5_pos_frac,siglip_top10_pos_frac,siglip_top1_label,siglip_top1_sim,clip_top5_pos_frac,clip_top10_pos_frac,clip_top1_label,clip_top1_sim,dino_neg_signal,siglip_neg_signal,clip_neg_signal,vlm_neg_consensus,three_embedding_neg_consensus,consensus_note
000030.jpg,1,30,0.69677734375,0.69677734375,1,0.2331445312499999,60.0,train,0.0,0.5868438482284546,0.8,0.8,0.75,1.0,0.5626529455184937,0.5336411595344543,8.0,0.0617647058823529,0.3941654242487514,0.64451015,0.10932754,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.2422451171874999,59,,,,,,,,,0.19999999999999996,0.5,0.5,0.5,0.39999999999999997,
000080.jpg,1,80,0.93310546875,0.93310546875,1,0.2690931919642857,55.0,train,1.0,0.530031144618988,0.6,0.8,0.8571428571428571,0.6666666666666666,0.5051851272583008,0.4866321682929992,10.0,0.0132450331125827,0.2562641177351111,0.45168543,0.0207525,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.2361329520089286,60,,,,,,,,,0.4,0.5,0.5,0.5,0.4666666666666666,
000125.jpg,1,125,0.96875,0.96875,1,0.25625,57.0,train,0.0,0.6338619589805603,0.6,0.8,0.8,,0.6046772599220276,0.587272047996521,15.0,0.047752808988764,0.2854707740665821,0.5021447,-0.0010375045,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.2359375,61,,,,,,,,,0.4,0.5,0.5,0.5,0.4666666666666666,
000069.jpg,1,69,0.6982421875,0.6982421875,1,0.1981293402777778,81.0,train,1.0,0.6162251234054565,0.8,0.9,0.8888888888888888,1.0,0.598019003868103,0.5807086229324341,15.0,0.047752808988764,0.4363410376430897,0.65780675,0.25998703,1,-1,-1,1,0,1,-1,1,0,4.0,6,0.6666666666666666,2.0,,,0.2352523871527778,62,,,,,,,,,0.19999999999999996,0.5,0.5,0.5,0.39999999999999997,
000031.jpg,1,31,0.96826171875,0.96826171875,1,0.2763476562499999,54.0,train,1.0,0.7049251794815063,0.8,0.6,0.6,,0.6970890164375305,0.6855500340461731,5.0,0.0324909747292418,0.5085409057269458,0.71085554,0.44428867,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.2330693359374999,63,,,,,,,,,0.19999999999999996,0.5,0.5,0.5,0.39999999999999997,
000094.jpg,1,94,0.93212890625,0.93212890625,1,0.33357421875,46.0,myval,0.0,0.7016887664794922,0.6,0.8,1.0,0.0,0.6099033355712891,0.5768597722053528,7.0,0.0295358649789029,0.3954311559974895,0.57876426,0.28481448,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.2303251953124999,64,,,,,,,,,0.4,0.5,0.5,0.5,0.4666666666666666,
000042.jpg,1,42,0.97509765625,0.97509765625,1,0.28123046875,53.0,train,1.0,0.582291305065155,0.6,0.8,0.875,0.5,0.5758065581321716,0.5555983781814575,8.0,0.0617647058823529,0.4367532111616695,0.70771444,0.14062935,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.2284111328125,65,,,,,,,,,0.4,0.5,0.5,0.5,0.4666666666666666,
000098.jpg,1,98,0.95458984375,0.95458984375,1,0.1990820312499999,79.0,train,1.0,0.7481166124343872,0.8,0.8,0.8,,0.7260017991065979,0.7081546187400818,0.0,0.0385487528344671,0.3423437863926228,0.58461386,0.052385572,1,-1,-1,0,1,0,-1,0,1,3.0,6,0.5,3.0,,,0.2187607421874999,66,,,,,,,,,0.19999999999999996,0.5,0.5,0.5,0.39999999999999997,
000194.jpg,1,194,0.5615234375,0.5615234375,1,0.1654730902777778,102.0,train,1.0,0.5441986918449402,1.0,0.9,0.8888888888888888,1.0,0.5393897891044617,0.5100888013839722,14.0,0.0745762711864406,0.3699994350691973,0.5229284,0.26989412,1,-1,-1,1,0,0,-1,1,0,3.0,6,0.5,3.0,,,0.2178331163194444,67,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000059.jpg,1,59,0.775390625,0.775390625,1,0.2349218749999999,59.0,train,1.0,0.6865760684013367,0.8,0.8,0.8,,0.6460139155387878,0.6340008974075317,4.0,0.0346534653465346,0.4306596359404007,0.60250854,0.36939692,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.2171445312499999,68,,,,,,,,,0.19999999999999996,0.5,0.5,0.5,0.39999999999999997,
000139.jpg,1,139,0.5380859375,0.5380859375,1,0.1423828125,115.0,train,1.0,0.6750687956809998,1.0,1.0,1.0,1.0,0.6522198915481567,0.6287084221839905,4.0,0.0346534653465346,0.4052207311781326,0.5863964,0.30308813,1,-1,-1,0,0,0,-1,0,1,2.0,6,0.3333333333333333,4.0,,,0.2088834635416667,69,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000143.jpg,1,143,0.63134765625,0.63134765625,1,0.20373046875,77.0,train,1.0,0.596268892288208,1.0,0.8,0.8,,0.5457111597061157,0.5258675813674927,4.0,0.0346534653465346,0.3301117262037674,0.51167816,0.16703211,1,-1,-1,1,1,1,-1,1,0,5.0,6,0.8333333333333334,1.0,,,0.2017027994791666,70,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000129.jpg,1,129,0.9052734375,0.9052734375,1,0.2089453124999999,76.0,train,1.0,0.5991411805152893,0.8,0.8,0.8,,0.5588560700416565,0.5352262258529663,8.0,0.0617647058823529,0.4609127618284786,0.7532461,0.13709772,1,-1,-1,1,1,1,-1,1,0,5.0,6,0.8333333333333334,1.0,,,0.1987428385416666,71,,,,,,,,,0.19999999999999996,0.5,0.5,0.5,0.39999999999999997,
000107.jpg,1,107,0.9755859375,0.9755859375,1,0.1863113839285713,90.0,myval,1.0,0.6490210294723511,0.8,0.8,0.7142857142857143,1.0,0.5305816531181335,0.5037099719047546,8.0,0.0617647058823529,0.4265651978464687,0.66530263,0.19318314,1,-1,-1,1,1,1,-1,1,0,5.0,6,0.8333333333333334,1.0,,,0.1939013206845237,72,,,,,,,,,0.19999999999999996,0.5,0.5,0.5,0.39999999999999997,
000077.jpg,1,77,0.70703125,0.70703125,1,0.24359375,58.0,train,1.0,0.5351386070251465,0.8,0.9,1.0,0.5,0.5281915068626404,0.5215091109275818,4.0,0.0346534653465346,0.346951021829454,0.56200594,0.12366821,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.1938515624999999,73,,,,,,,,,0.19999999999999996,0.5,0.5,0.5,0.39999999999999997,
000005.jpg,1,5,0.9716796875,0.9716796875,1,0.1989973958333333,80.0,train,1.0,0.497731864452362,0.8,0.7,0.6666666666666666,1.0,0.4844927787780761,0.4707163274288177,14.0,0.0745762711864406,0.3856527472754656,0.53349376,0.30926365,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.1919798177083333,74,,,,,,,,,0.19999999999999996,0.5,0.5,0.5,0.39999999999999997,
000191.jpg,1,191,0.927734375,0.927734375,1,0.1800086805555555,94.0,myval,1.0,0.6786257028579712,0.8,0.8,0.7777777777777778,1.0,0.6621930003166199,0.6349286437034607,15.0,0.047752808988764,0.4632303618313221,0.6554805,0.37266207,1,-1,-1,1,1,1,-1,1,0,5.0,6,0.8333333333333334,1.0,,,0.1885672743055555,75,,,,,,,,,0.19999999999999996,0.5,0.5,0.5,0.39999999999999997,
000015.jpg,1,15,0.57177734375,0.57177734375,1,0.17564453125,97.0,train,1.0,0.6304308176040649,1.0,0.9,0.9,,0.5859074592590332,0.5690802931785583,15.0,0.047752808988764,0.3301135503174214,0.4662703,0.25645733,1,-1,-1,1,0,1,-1,1,1,5.0,6,0.8333333333333334,1.0,,,0.1837867838541666,76,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000156.jpg,1,156,0.9619140625,0.9619140625,1,0.2953949652777777,52.0,train,1.0,0.5657066106796265,0.8,0.8,0.8888888888888888,0.0,0.5467817783355713,0.5392480492591858,1.0,0.0404040404040404,0.3360004998818792,0.49149227,0.23039582,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.1832276475694444,77,,,,,,,,,0.19999999999999996,0.5,0.5,0.5,0.39999999999999997,
000112.jpg,1,112,0.94873046875,0.94873046875,1,0.1758094618055555,96.0,train,0.0,0.5754484534263611,0.8,0.8,0.7777777777777778,1.0,0.5363079905509949,0.518539309501648,8.0,0.0617647058823529,0.4856547988863552,0.7295302,0.28824094,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.1662316623263888,78,,,,,,,,,0.19999999999999996,0.5,0.5,0.5,0.39999999999999997,
000146.jpg,1,146,0.83154296875,0.83154296875,1,0.1714691840277777,101.0,train,1.0,0.6236443519592285,0.8,0.9,0.8888888888888888,1.0,0.595039963722229,0.5782212615013123,14.0,0.0745762711864406,0.4020043874999224,0.6223788,0.17912301,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.1659278428819444,79,,,,,,,,,0.19999999999999996,0.5,0.5,0.5,0.39999999999999997,
000063.jpg,1,63,0.96630859375,0.96630859375,1,0.1967382812499999,82.0,train,1.0,0.6368830800056458,0.8,0.8,0.8,,0.5919424295425415,0.5723183155059814,8.0,0.0617647058823529,0.4276145376177395,0.7198719,0.077328175,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.1655966796874999,80,,,,,,,,,0.19999999999999996,0.5,0.5,0.5,0.39999999999999997,
000164.jpg,1,164,0.8095703125,0.8095703125,1,0.1630859375,104.0,train,1.0,0.7900596857070923,1.0,0.9,1.0,0.5,0.7650290727615356,0.7431405782699585,0.0,0.0385487528344671,0.4443986505607899,0.6038171,0.418358,1,-1,-1,0,0,0,-1,0,1,2.0,6,0.3333333333333333,4.0,,,0.1618326822916666,81,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000028.jpg,1,28,0.95751953125,0.95751953125,1,0.1584960937499999,107.0,train,1.0,0.7412931323051453,0.8,0.9,0.9,,0.7050777673721313,0.6781867742538452,8.0,0.0617647058823529,0.4257760621519649,0.6899863,0.13572264,1,-1,-1,1,1,1,-1,1,0,5.0,6,0.8333333333333334,1.0,,,0.1506363932291665,82,,,,,,,,,0.19999999999999996,0.5,0.5,0.5,0.39999999999999997,
000089.jpg,1,89,0.95751953125,0.95751953125,1,0.1584960937499999,108.0,train,1.0,0.5436536073684692,0.8,0.9,0.9,,0.488196462392807,0.4556614458560943,7.0,0.0295358649789029,0.3629912982761608,0.4792041,0.37408745,1,-1,-1,1,1,1,-1,0,1,5.0,6,0.8333333333333334,1.0,,,0.1506363932291665,83,,,,,,,,,0.19999999999999996,0.5,0.5,0.5,0.39999999999999997,
000105.jpg,1,105,0.5703125,0.5703125,1,0.1359375,119.0,train,1.0,0.8223365545272827,1.0,1.0,1.0,1.0,0.7914012670516968,0.7773754000663757,14.0,0.0745762711864406,0.3055640722533403,0.5085988,0.043677904,1,-1,-1,1,0,1,-1,1,1,5.0,6,0.8333333333333334,1.0,,,0.1501822916666666,84,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000085.jpg,1,85,0.974609375,0.974609375,1,0.2650781249999999,56.0,myval,0.0,0.6301273107528687,0.8,0.9,1.0,0.0,0.5938725471496582,0.5695781111717224,4.0,0.0346534653465346,0.3137148758562484,0.49023414,0.14862156,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.1478554687499999,85,,,,,,,,,0.19999999999999996,0.5,0.5,0.5,0.39999999999999997,
000078.jpg,1,78,0.9345703125,0.9345703125,1,0.1630859374999999,105.0,train,0.0,0.6414156556129456,0.8,0.9,0.9,,0.6312547326087952,0.6144617795944214,1.0,0.0404040404040404,0.3515255428925909,0.5324793,0.20232448,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.1401660156249999,86,,,,,,,,,0.19999999999999996,0.5,0.5,0.5,0.39999999999999997,
000079.jpg,1,79,0.96240234375,0.96240234375,1,0.1575195312499999,109.0,train,0.0,0.7089048624038696,0.8,0.9,0.9,,0.6734973192214966,0.6516377925872803,0.0,0.0385487528344671,0.3459567517380055,0.54012704,0.16470852,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.1326513671874999,87,,,,,,,,,0.19999999999999996,0.5,0.5,0.5,0.39999999999999997,
000142.jpg,1,142,0.82373046875,0.82373046875,1,0.08525390625,138.0,myval,1.0,0.6394345164299011,1.0,1.0,1.0,1.0,0.60835862159729,0.5849137306213379,4.0,0.0346534653465346,0.4272987088354507,0.6201957,0.31704146,1,-1,-1,0,0,0,-1,0,1,2.0,6,0.3333333333333333,4.0,,,0.1317594401041666,88,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000163.jpg,1,163,0.962890625,0.962890625,1,0.192421875,86.0,train,1.0,0.6022747755050659,0.8,0.9,1.0,0.5,0.5672582387924194,0.5447289347648621,15.0,0.047752808988764,0.3251244329334645,0.54185325,0.07021835,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.1247695312499999,89,,,,,,,,,0.19999999999999996,0.5,0.5,0.5,0.39999999999999997,
000038.jpg,1,38,0.921875,0.921875,1,0.065625,147.0,train,1.0,0.7056108713150024,1.0,1.0,1.0,1.0,0.6749427914619446,0.649326503276825,4.0,0.0346534653465346,0.4255233248861709,0.634605,0.27823952,1,-1,-1,0,0,0,-1,0,1,2.0,6,0.3333333333333333,4.0,,,0.1052604166666666,90,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000003.jpg,1,3,0.94189453125,0.94189453125,1,0.14162109375,116.0,train,1.0,0.6529989838600159,1.0,0.8,0.8,,0.6101151704788208,0.5871810913085938,2.0,0.039568345323741,0.3026820323021292,0.55373466,-0.03914289,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.1011884765624999,91,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000052.jpg,1,52,0.89453125,0.89453125,1,0.10234375,131.0,train,1.0,0.652636706829071,1.0,0.9,0.875,1.0,0.5982468128204346,0.5703498125076294,0.0,0.0385487528344671,0.4918085426430043,0.67052144,0.46124798,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.0819140625,92,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000097.jpg,1,97,0.8232421875,0.8232421875,1,0.0853515625,137.0,train,1.0,0.6461279988288879,1.0,1.0,1.0,,0.5767146348953247,0.5422984957695007,1.0,0.0404040404040404,0.2469040580169119,0.41462559,0.04311671,1,-1,-1,1,0,1,-1,1,1,5.0,6,0.8333333333333334,1.0,,,0.0818912760416666,93,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000096.jpg,1,96,0.962890625,0.962890625,1,0.0974218749999999,132.0,train,1.0,0.720458447933197,1.0,0.9,0.9,,0.680142879486084,0.6607349514961243,15.0,0.047752808988764,0.3996395074249653,0.58691585,0.26914084,1,-1,-1,1,0,1,-1,1,1,5.0,6,0.8333333333333334,1.0,,,0.0781861979166666,94,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000180.jpg,1,180,0.9033203125,0.9033203125,1,0.1093359375,128.0,train,1.0,0.5428787469863892,1.0,0.9,0.9,,0.5051411390304565,0.4847787916660309,10.0,0.0132450331125827,0.2838981721574897,0.55839306,-0.1034681,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.077603515625,95,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000169.jpg,1,169,0.904296875,0.904296875,1,0.069140625,142.0,train,1.0,0.7090175151824951,1.0,1.0,1.0,,0.6875244379043579,0.6666067242622375,0.0,0.0385487528344671,0.4731540173630055,0.68672705,0.3509776,1,-1,-1,0,1,0,-1,1,1,4.0,6,0.6666666666666666,2.0,,,0.0766731770833333,96,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000172.jpg,1,172,0.92626953125,0.92626953125,1,0.1047460937499999,130.0,train,1.0,0.8130378723144531,1.0,0.9,0.9,,0.783139705657959,0.7430018186569214,0.0,0.0385487528344671,0.3826375693420704,0.59339637,0.19423926,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.0714072265624999,97,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000120.jpg,1,120,0.9658203125,0.9658203125,1,0.0925502232142857,135.0,myval,1.0,0.5983883738517761,1.0,0.9,0.8571428571428571,1.0,0.5421868562698364,0.5124480128288269,15.0,0.047752808988764,0.3913895689369587,0.5728821,0.2670153,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.0677999441964285,98,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000116.jpg,1,116,0.94580078125,0.94580078125,1,0.06083984375,154.0,train,1.0,0.6949609518051147,1.0,1.0,1.0,1.0,0.6869217157363892,0.6650104522705078,15.0,0.047752808988764,0.3666088484646229,0.55152965,0.21486801,1,-1,-1,0,1,1,-1,1,0,4.0,6,0.6666666666666666,2.0,,,0.0654671223958333,99,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000147.jpg,1,147,0.88623046875,0.88623046875,1,0.07275390625,141.0,train,1.0,0.6555677652359009,1.0,1.0,1.0,,0.6089622378349304,0.5861133933067322,8.0,0.0617647058823529,0.4962395109148586,0.77908736,0.221554,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.0482177734375,100,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000111.jpg,1,111,0.908203125,0.908203125,1,0.068359375,143.0,train,1.0,0.7448213696479797,1.0,1.0,1.0,,0.7343589067459106,0.7140984535217285,0.0,0.0385487528344671,0.410596022043639,0.6282918,0.22930309,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.04228515625,101,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000137.jpg,1,137,0.91796875,0.91796875,1,0.06640625,144.0,train,1.0,0.7419729828834534,1.0,1.0,1.0,,0.7033852934837341,0.6756368279457092,13.0,0.0148148148148148,0.310029761173107,0.54328954,0.03303013,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.0396484374999999,102,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000043.jpg,1,43,0.9208984375,0.9208984375,1,0.0658203125,145.0,train,1.0,0.7280593514442444,1.0,1.0,1.0,1.0,0.6493129730224609,0.6080194711685181,8.0,0.0617647058823529,0.4183582045050228,0.6478316,0.1987915,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.038857421875,103,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000012.jpg,1,12,0.92138671875,0.92138671875,1,0.06572265625,146.0,train,1.0,0.5509371757507324,1.0,1.0,1.0,,0.5330577492713928,0.5189956426620483,8.0,0.0617647058823529,0.3659605957480037,0.5032524,0.30727524,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.0387255859375,104,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000027.jpg,1,27,0.92333984375,0.92333984375,1,0.06533203125,148.0,train,1.0,0.8462317585945129,1.0,1.0,1.0,,0.8290306329727173,0.813921332359314,0.0,0.0385487528344671,0.4684745461086567,0.689469,0.3262274,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.0381982421875,105,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000181.jpg,1,181,0.927734375,0.927734375,1,0.064453125,149.0,train,1.0,0.7084452509880066,1.0,1.0,1.0,1.0,0.6810617446899414,0.6560112237930298,15.0,0.047752808988764,0.3597688280464558,0.5555933,0.17856775,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.03701171875,106,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000047.jpg,1,47,0.93310546875,0.93310546875,1,0.06337890625,150.0,train,1.0,0.821731686592102,1.0,1.0,1.0,,0.7789990901947021,0.7556887269020081,0.0,0.0385487528344671,0.4170152932743367,0.6257656,0.26053777,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.0355615234375,107,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000141.jpg,1,141,0.93359375,0.93359375,1,0.06328125,151.0,train,1.0,0.6759493350982666,1.0,1.0,1.0,1.0,0.6532132029533386,0.6389123797416687,0.0,0.0385487528344671,0.3668511599640187,0.543288,0.24133207,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.0354296875,108,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000081.jpg,1,81,0.9375,0.9375,1,0.0625,152.0,train,1.0,0.7882139086723328,1.0,1.0,1.0,,0.7786166667938232,0.7517077326774597,0.0,0.0385487528344671,0.4171210617164906,0.64745635,0.21324126,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.034375,109,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000168.jpg,1,168,0.9443359375,0.9443359375,1,0.0611328125,153.0,train,1.0,0.6111297607421875,1.0,1.0,1.0,,0.5941997766494751,0.5688711404800415,7.0,0.0295358649789029,0.3342716644584881,0.531711,0.14369386,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.032529296875,110,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000058.jpg,1,58,0.9501953125,0.9501953125,1,0.0599609375,155.0,train,1.0,0.6946515440940857,1.0,1.0,1.0,1.0,0.6689342856407166,0.6431925892829895,4.0,0.0346534653465346,0.4193064114244857,0.60176057,0.3256296,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.0309472656249999,111,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000001.jpg,1,1,0.951171875,0.951171875,1,0.059765625,156.0,train,1.0,0.6869521737098694,1.0,1.0,1.0,1.0,0.6142004728317261,0.5903760194778442,14.0,0.0745762711864406,0.3799321616908251,0.5866829,0.16936517,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.0306835937499999,112,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000166.jpg,1,166,0.951171875,0.951171875,1,0.059765625,157.0,train,1.0,0.7249369025230408,1.0,1.0,1.0,1.0,0.6893301606178284,0.6229684352874756,8.0,0.0617647058823529,0.4378247834654415,0.66761273,0.23313934,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.0306835937499999,113,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000134.jpg,1,134,0.953125,0.953125,1,0.059375,158.0,train,1.0,0.8093981146812439,1.0,1.0,1.0,,0.7423685789108276,0.7063390612602234,0.0,0.0385487528344671,0.3809457809070881,0.5721631,0.23418519,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.03015625,114,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000103.jpg,1,103,0.95654296875,0.95654296875,1,0.05869140625,159.0,train,1.0,0.9088078141212464,1.0,1.0,1.0,,0.8924001455307007,0.8820174932479858,0.0,0.0385487528344671,0.4782587081531819,0.6952331,0.35268292,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.0292333984375,115,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000093.jpg,1,93,0.96337890625,0.96337890625,1,0.05732421875,160.0,train,1.0,0.727562427520752,1.0,1.0,1.0,,0.6934205293655396,0.6686895489692688,13.0,0.0148148148148148,0.2660864156263846,0.4408966,0.082521245,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.0273876953124999,116,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000175.jpg,1,175,0.96728515625,0.96728515625,1,0.05654296875,161.0,train,1.0,0.6400404572486877,1.0,1.0,1.0,,0.6153737306594849,0.6034654378890991,8.0,0.0617647058823529,0.4735090710135067,0.78141314,0.12551564,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.0263330078124999,117,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000051.jpg,1,51,0.96875,0.96875,1,0.05625,162.0,train,1.0,0.6554160714149475,1.0,1.0,1.0,,0.6318081617355347,0.6022798418998718,15.0,0.047752808988764,0.38564329375042,0.55233955,0.28922385,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.0259375,118,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000060.jpg,1,60,0.96875,0.96875,1,0.05625,163.0,train,1.0,0.7029564380645752,1.0,1.0,1.0,1.0,0.6780934929847717,0.6480795741081238,0.0,0.0385487528344671,0.447605082426482,0.62351525,0.38784772,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.0259375,119,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000033.jpg,1,33,0.96923828125,0.96923828125,1,0.05615234375,164.0,train,1.0,0.6115475296974182,1.0,1.0,1.0,,0.5294207334518433,0.509423553943634,8.0,0.0617647058823529,0.3447393156500423,0.5602176,0.09706673,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.0258056640625,120,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000019.jpg,1,19,0.9697265625,0.9697265625,1,0.0560546875,165.0,train,1.0,0.7065637707710266,1.0,1.0,1.0,,0.6653188467025757,0.6498536467552185,13.0,0.0148148148148148,0.3694757383841055,0.6134007,0.11656946,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.025673828125,121,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000157.jpg,1,157,0.9697265625,0.9697265625,1,0.0560546875,166.0,train,1.0,0.4953254461288452,1.0,1.0,1.0,1.0,0.4605186879634857,0.4375783801078796,14.0,0.0745762711864406,0.4232743049880205,0.5631727,0.39445627,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.025673828125,122,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000102.jpg,1,102,0.97021484375,0.97021484375,1,0.05595703125,167.0,train,1.0,0.7103824615478516,1.0,1.0,1.0,,0.6921676397323608,0.6819025278091431,8.0,0.0617647058823529,0.4651900507422054,0.7316715,0.20167106,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.0255419921874999,123,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
000055.jpg,1,55,0.9716796875,0.9716796875,1,0.0556640625,168.0,train,1.0,0.7352651953697205,1.0,1.0,1.0,1.0,0.7016148567199707,0.6739374399185181,8.0,0.0617647058823529,0.4298424698324764,0.65609765,0.2265433,1,-1,-1,1,1,1,-1,1,1,6.0,6,1.0,0.0,,,0.025146484375,124,,,,,,,,,0.0,0.5,0.5,0.5,0.3333333333333333,
