sample_id,source,image_id,label,path,mask_status,is_not_stone,has_image
train/003907.jpg,train,003907.jpg,1.0,preprocess/bbox_crop/train/003907_mask_000.png,mask,False,True
train/003908.jpg,train,003908.jpg,1.0,preprocess/bbox_crop/train/003908_mask_000.png,mask,False,True
train/003909.jpg,train,003909.jpg,0.0,preprocess/bbox_crop/train/003909_mask_000.png,mask,False,True
train/003910.jpg,train,003910.jpg,1.0,preprocess/bbox_crop/train/003910_mask_000.png,mask,False,True
train/003911.jpg,train,003911.jpg,1.0,preprocess/bbox_crop/train/003911_mask_000.png,mask,False,True
train/003912.jpg,train,003912.jpg,1.0,preprocess/bbox_crop/train/003912_mask_000.png,mask,False,True
train/003913.jpg,train,003913.jpg,1.0,preprocess/bbox_crop/train/003913_mask_000.png,mask,False,True
train/003914.jpg,train,003914.jpg,1.0,preprocess/bbox_crop/train/003914_mask_000.png,mask,False,True
train/003915.jpg,train,003915.jpg,1.0,preprocess/bbox_crop/train/003915_mask_000.png,mask,False,True
train/003916.jpg,train,003916.jpg,1.0,preprocess/bbox_crop/train/003916_mask_000.png,mask,False,True
train/003917.jpg,train,003917.jpg,0.0,,nomask,False,False
train/003918.jpg,train,003918.jpg,0.0,preprocess/bbox_crop/train/003918_mask_000.png,mask,False,True
train/003919.jpg,train,003919.jpg,0.0,,nomask,False,False
train/003920.jpg,train,003920.jpg,0.0,preprocess/bbox_crop/train/003920_mask_000.png,mask,False,True
train/003921.jpg,train,003921.jpg,0.0,preprocess/bbox_crop/train/003921_mask_000.png,mask,False,True
train/003922.jpg,train,003922.jpg,1.0,preprocess/bbox_crop/train/003922_mask_000.png,mask,False,True
train/003923.jpg,train,003923.jpg,0.0,preprocess/bbox_crop/train/003923_mask_000.png,mask,False,True
train/003924.jpg,train,003924.jpg,0.0,preprocess/bbox_crop/train/003924_mask_000.png,mask,False,True
train/003925.jpeg,train,003925.jpeg,0.0,preprocess/bbox_crop/train/003925_mask_000.png,mask,False,True
train/003926.jpg,train,003926.jpg,0.0,preprocess/bbox_crop/train/003926_mask_000.png,mask,False,True
train/003927.jpg,train,003927.jpg,1.0,preprocess/bbox_crop/train/003927_mask_000.png,mask,False,True
train/003928.jpg,train,003928.jpg,0.0,preprocess/bbox_crop/train/003928_mask_000.png,mask,False,True
train/003929.jpg,train,003929.jpg,1.0,preprocess/bbox_crop/train/003929_mask_000.png,mask,False,True
train/003930.jpg,train,003930.jpg,0.0,preprocess/bbox_crop/train/003930_mask_000.png,mask,False,True
train/003931.jpg,train,003931.jpg,0.0,preprocess/bbox_crop/train/003931_mask_000.png,mask,False,True
train/003932.jpg,train,003932.jpg,0.0,preprocess/bbox_crop/train/003932_mask_000.png,mask,False,True
train/003933.jpg,train,003933.jpg,0.0,preprocess/bbox_crop/train/003933_mask_000.png,mask,False,True
train/003934.jpg,train,003934.jpg,1.0,preprocess/bbox_crop/train/003934_mask_000.png,mask,False,True
train/003935.jpg,train,003935.jpg,1.0,preprocess/bbox_crop/train/003935_mask_000.png,mask,False,True
train/003936.jpg,train,003936.jpg,1.0,preprocess/bbox_crop/train/003936_mask_000.png,mask,False,True
train/003937.jpg,train,003937.jpg,1.0,preprocess/bbox_crop/train/003937_mask_000.png,mask,False,True
train/003938.jpg,train,003938.jpg,0.0,preprocess/bbox_crop/train/003938_mask_000.png,mask,False,True
train/003939.jpeg,train,003939.jpeg,1.0,,nomask,False,False
train/003940.jpg,train,003940.jpg,1.0,preprocess/bbox_crop/train/003940_mask_000.png,mask,False,True
train/003941.jpg,train,003941.jpg,0.0,preprocess/bbox_crop/train/003941_mask_000.png,mask,False,True
train/003942.jpg,train,003942.jpg,1.0,preprocess/bbox_crop/train/003942_mask_000.png,mask,False,True
train/003943.jpg,train,003943.jpg,0.0,preprocess/bbox_crop/train/003943_mask_000.png,mask,False,True
train/003944.jpg,train,003944.jpg,1.0,preprocess/bbox_crop/train/003944_mask_000.png,mask,False,True
train/003945.jpg,train,003945.jpg,1.0,preprocess/bbox_crop/train/003945_mask_000.png,mask,False,True
train/003946.jpg,train,003946.jpg,0.0,preprocess/bbox_crop/train/003946_mask_000.png,mask,False,True
train/003947.jpg,train,003947.jpg,0.0,preprocess/bbox_crop/train/003947_mask_000.png,mask,False,True
train/003948.jpg,train,003948.jpg,1.0,,nomask,False,False
train/003949.jpg,train,003949.jpg,1.0,preprocess/bbox_crop/train/003949_mask_000.png,mask,False,True
train/003950.jpg,train,003950.jpg,1.0,preprocess/bbox_crop/train/003950_mask_000.png,mask,False,True
train/003951.jpg,train,003951.jpg,0.0,preprocess/bbox_crop/train/003951_mask_000.png,mask,False,True
train/003952.jpg,train,003952.jpg,0.0,preprocess/bbox_crop/train/003952_mask_000.png,mask,False,True
train/003953.jpg,train,003953.jpg,0.0,preprocess/bbox_crop/train/003953_mask_000.png,mask,False,True
train/003954.jpg,train,003954.jpg,1.0,preprocess/bbox_crop/train/003954_mask_000.png,mask,False,True
train/003955.jpg,train,003955.jpg,1.0,preprocess/bbox_crop/train/003955_mask_000.png,mask,False,True
train/003956.jpg,train,003956.jpg,0.0,preprocess/bbox_crop/train/003956_mask_000.png,mask,False,True
train/003957.jpg,train,003957.jpg,1.0,preprocess/bbox_crop/train/003957_mask_000.png,mask,False,True
train/003958.jpg,train,003958.jpg,1.0,preprocess/bbox_crop/train/003958_mask_000.png,mask,False,True
train/003959.jpg,train,003959.jpg,1.0,preprocess/bbox_crop/train/003959_mask_000.png,mask,False,True
train/003960.jpg,train,003960.jpg,0.0,preprocess/bbox_crop/train/003960_mask_000.png,mask,False,True
train/003961.jpg,train,003961.jpg,0.0,preprocess/bbox_crop/train/003961_mask_000.png,mask,False,True
train/003962.jpg,train,003962.jpg,1.0,preprocess/bbox_crop/train/003962_mask_000.png,mask,False,True
train/003963.jpg,train,003963.jpg,1.0,preprocess/bbox_crop/train/003963_mask_000.png,mask,False,True
train/003964.jpg,train,003964.jpg,1.0,preprocess/bbox_crop/train/003964_mask_000.png,mask,False,True
train/003965.jpg,train,003965.jpg,1.0,preprocess/bbox_crop/train/003965_mask_000.png,mask,False,True
train/003966.jpg,train,003966.jpg,0.0,preprocess/bbox_crop/train/003966_mask_000.png,mask,False,True
train/003967.jpg,train,003967.jpg,0.0,preprocess/bbox_crop/train/003967_mask_000.png,mask,False,True
train/003968.jpg,train,003968.jpg,0.0,preprocess/bbox_crop/train/003968_mask_000.png,mask,False,True
train/003969.jpg,train,003969.jpg,0.0,preprocess/bbox_crop/train/003969_mask_000.png,mask,False,True
train/003970.jpg,train,003970.jpg,1.0,preprocess/bbox_crop/train/003970_mask_000.png,mask,False,True
train/003971.jpg,train,003971.jpg,0.0,preprocess/bbox_crop/train/003971_mask_000.png,mask,False,True
train/003972.jpg,train,003972.jpg,0.0,preprocess/bbox_crop/train/003972_mask_000.png,mask,False,True
train/003973.jpg,train,003973.jpg,1.0,preprocess/bbox_crop/train/003973_mask_000.png,mask,False,True
train/003974.jpg,train,003974.jpg,1.0,preprocess/bbox_crop/train/003974_mask_000.png,mask,False,True
train/003975.jpg,train,003975.jpg,1.0,preprocess/bbox_crop/train/003975_mask_000.png,mask,False,True
train/003976.jpg,train,003976.jpg,1.0,preprocess/bbox_crop/train/003976_mask_000.png,mask,False,True
train/003977.jpg,train,003977.jpg,1.0,preprocess/bbox_crop/train/003977_mask_000.png,mask,False,True
train/003978.jpg,train,003978.jpg,1.0,,nomask,False,False
train/003979.jpg,train,003979.jpg,1.0,preprocess/bbox_crop/train/003979_mask_000.png,mask,False,True
train/003980.jpg,train,003980.jpg,0.0,preprocess/bbox_crop/train/003980_mask_000.png,mask,False,True
train/003981.jpg,train,003981.jpg,1.0,preprocess/bbox_crop/train/003981_mask_000.png,mask,False,True
train/003982.jpg,train,003982.jpg,1.0,preprocess/bbox_crop/train/003982_mask_000.png,mask,False,True
train/003983.jpg,train,003983.jpg,1.0,preprocess/bbox_crop/train/003983_mask_000.png,mask,False,True
train/003984.jpg,train,003984.jpg,1.0,,nomask,False,False
train/003985.jpg,train,003985.jpg,0.0,preprocess/bbox_crop/train/003985_mask_000.png,mask,False,True
train/003986.jpg,train,003986.jpg,1.0,preprocess/bbox_crop/train/003986_mask_000.png,mask,False,True
train/003987.jpg,train,003987.jpg,1.0,preprocess/bbox_crop/train/003987_mask_000.png,mask,False,True
train/003988.jpg,train,003988.jpg,0.0,preprocess/bbox_crop/train/003988_mask_000.png,mask,False,True
train/003989.jpg,train,003989.jpg,0.0,preprocess/bbox_crop/train/003989_mask_000.png,mask,False,True
train/003990.jpg,train,003990.jpg,1.0,preprocess/bbox_crop/train/003990_mask_000.png,mask,False,True
train/003991.jpg,train,003991.jpg,0.0,,nomask,False,False
train/003992.jpg,train,003992.jpg,0.0,preprocess/bbox_crop/train/003992_mask_000.png,mask,False,True
train/003993.jpg,train,003993.jpg,1.0,preprocess/bbox_crop/train/003993_mask_000.png,mask,False,True
train/003994.jpg,train,003994.jpg,0.0,preprocess/bbox_crop/train/003994_mask_000.png,mask,False,True
train/003995.jpg,train,003995.jpg,1.0,preprocess/bbox_crop/train/003995_mask_000.png,mask,False,True
train/003996.jpg,train,003996.jpg,1.0,preprocess/bbox_crop/train/003996_mask_000.png,mask,False,True
train/003997.jpg,train,003997.jpg,1.0,,nomask,False,False
train/003998.jpg,train,003998.jpg,1.0,preprocess/bbox_crop/train/003998_mask_000.png,mask,False,True
train/003999.jpg,train,003999.jpg,1.0,preprocess/bbox_crop/train/003999_mask_000.png,mask,False,True
train/004000.jpg,train,004000.jpg,1.0,preprocess/bbox_crop/train/004000_mask_000.png,mask,False,True
train/004001.jpg,train,004001.jpg,1.0,preprocess/bbox_crop/train/004001_mask_000.png,mask,False,True
train/004002.jpg,train,004002.jpg,1.0,preprocess/bbox_crop/train/004002_mask_000.png,mask,False,True
train/004003.jpg,train,004003.jpg,1.0,preprocess/bbox_crop/train/004003_mask_000.png,mask,False,True
train/004004.jpg,train,004004.jpg,0.0,preprocess/bbox_crop/train/004004_mask_000.png,mask,False,True
train/004005.jpg,train,004005.jpg,0.0,preprocess/bbox_crop/train/004005_mask_000.png,mask,False,True
train/004006.jpg,train,004006.jpg,1.0,preprocess/bbox_crop/train/004006_mask_000.png,mask,False,True
train/004007.jpg,train,004007.jpg,0.0,preprocess/bbox_crop/train/004007_mask_000.png,mask,False,True
train/004008.jpg,train,004008.jpg,1.0,preprocess/bbox_crop/train/004008_mask_000.png,mask,False,True
train/004009.jpg,train,004009.jpg,0.0,preprocess/bbox_crop/train/004009_mask_000.png,mask,False,True
train/004010.jpg,train,004010.jpg,1.0,preprocess/bbox_crop/train/004010_mask_000.png,mask,False,True
train/004011.jpg,train,004011.jpg,0.0,preprocess/bbox_crop/train/004011_mask_000.png,mask,False,True
train/004012.jpg,train,004012.jpg,1.0,preprocess/bbox_crop/train/004012_mask_000.png,mask,False,True
train/004013.jpg,train,004013.jpg,1.0,preprocess/bbox_crop/train/004013_mask_000.png,mask,False,True
train/004014.jpg,train,004014.jpg,0.0,preprocess/bbox_crop/train/004014_mask_000.png,mask,False,True
train/004015.jpg,train,004015.jpg,1.0,preprocess/bbox_crop/train/004015_mask_000.png,mask,False,True
train/004016.jpg,train,004016.jpg,0.0,preprocess/bbox_crop/train/004016_mask_000.png,mask,False,True
train/004017.jpg,train,004017.jpg,1.0,preprocess/bbox_crop/train/004017_mask_000.png,mask,False,True
train/004018.jpg,train,004018.jpg,0.0,preprocess/bbox_crop/train/004018_mask_000.png,mask,False,True
train/004019.jpg,train,004019.jpg,0.0,preprocess/bbox_crop/train/004019_mask_000.png,mask,False,True
train/004020.jpg,train,004020.jpg,1.0,preprocess/bbox_crop/train/004020_mask_000.png,mask,False,True
train/004021.jpg,train,004021.jpg,1.0,preprocess/bbox_crop/train/004021_mask_000.png,mask,False,True
train/004022.jpg,train,004022.jpg,1.0,preprocess/bbox_crop/train/004022_mask_000.png,mask,False,True
train/004023.jpg,train,004023.jpg,1.0,preprocess/bbox_crop/train/004023_mask_000.png,mask,False,True
train/004024.png,train,004024.png,0.0,preprocess/bbox_crop/train/004024_mask_000.png,mask,False,True
train/004025.jpg,train,004025.jpg,0.0,,nomask,False,False
train/004026.jpg,train,004026.jpg,1.0,preprocess/bbox_crop/train/004026_mask_000.png,mask,False,True
train/004027.jpg,train,004027.jpg,0.0,preprocess/bbox_crop/train/004027_mask_000.png,mask,False,True
train/004028.jpg,train,004028.jpg,0.0,preprocess/bbox_crop/train/004028_mask_000.png,mask,False,True
train/004029.jpg,train,004029.jpg,0.0,preprocess/bbox_crop/train/004029_mask_000.png,mask,False,True
train/004030.jpg,train,004030.jpg,1.0,preprocess/bbox_crop/train/004030_mask_000.png,mask,False,True
train/004031.jpg,train,004031.jpg,1.0,preprocess/bbox_crop/train/004031_mask_000.png,mask,False,True
train/004032.jpg,train,004032.jpg,0.0,preprocess/bbox_crop/train/004032_mask_000.png,mask,False,True
train/004033.jpg,train,004033.jpg,0.0,preprocess/bbox_crop/train/004033_mask_000.png,mask,False,True
train/004034.jpg,train,004034.jpg,1.0,,nomask,False,False
train/004035.jpg,train,004035.jpg,1.0,preprocess/bbox_crop/train/004035_mask_000.png,mask,False,True
train/004036.jpg,train,004036.jpg,1.0,preprocess/bbox_crop/train/004036_mask_000.png,mask,False,True
train/004037.jpg,train,004037.jpg,0.0,preprocess/bbox_crop/train/004037_mask_000.png,mask,False,True
train/004038.jpg,train,004038.jpg,1.0,preprocess/bbox_crop/train/004038_mask_000.png,mask,False,True
train/004039.jpg,train,004039.jpg,1.0,,nomask,False,False
train/004040.jpg,train,004040.jpg,1.0,preprocess/bbox_crop/train/004040_mask_000.png,mask,False,True
train/004041.jpg,train,004041.jpg,1.0,preprocess/bbox_crop/train/004041_mask_000.png,mask,False,True
train/004042.jpg,train,004042.jpg,1.0,,nomask,False,False
train/004043.jpg,train,004043.jpg,1.0,preprocess/bbox_crop/train/004043_mask_000.png,mask,False,True
train/004044.jpg,train,004044.jpg,1.0,preprocess/bbox_crop/train/004044_mask_000.png,mask,False,True
train/004045.jpg,train,004045.jpg,1.0,preprocess/bbox_crop/train/004045_mask_000.png,mask,False,True
train/004046.jpg,train,004046.jpg,1.0,preprocess/bbox_crop/train/004046_mask_000.png,mask,False,True
train/004047.jpg,train,004047.jpg,0.0,preprocess/bbox_crop/train/004047_mask_000.png,mask,False,True
train/004048.jpg,train,004048.jpg,1.0,preprocess/bbox_crop/train/004048_mask_000.png,mask,False,True
train/004049.jpg,train,004049.jpg,0.0,preprocess/bbox_crop/train/004049_mask_000.png,mask,False,True
train/004050.jpg,train,004050.jpg,1.0,preprocess/bbox_crop/train/004050_mask_000.png,mask,False,True
train/004051.jpg,train,004051.jpg,0.0,preprocess/bbox_crop/train/004051_mask_000.png,mask,False,True
train/004052.jpg,train,004052.jpg,0.0,preprocess/bbox_crop/train/004052_mask_000.png,mask,False,True
train/004053.jpg,train,004053.jpg,1.0,preprocess/bbox_crop/train/004053_mask_000.png,mask,False,True
train/004054.jpg,train,004054.jpg,1.0,preprocess/bbox_crop/train/004054_mask_000.png,mask,False,True
train/004055.jpg,train,004055.jpg,0.0,preprocess/bbox_crop/train/004055_mask_000.png,mask,False,True
train/004056.jpg,train,004056.jpg,1.0,preprocess/bbox_crop/train/004056_mask_000.png,mask,False,True
train/004057.jpg,train,004057.jpg,1.0,preprocess/bbox_crop/train/004057_mask_000.png,mask,False,True
train/004058.jpg,train,004058.jpg,1.0,preprocess/bbox_crop/train/004058_mask_000.png,mask,False,True
train/004059.jpg,train,004059.jpg,1.0,preprocess/bbox_crop/train/004059_mask_000.png,mask,False,True
train/004060.jpg,train,004060.jpg,1.0,preprocess/bbox_crop/train/004060_mask_000.png,mask,False,True
train/004061.jpg,train,004061.jpg,1.0,preprocess/bbox_crop/train/004061_mask_000.png,mask,False,True
train/004062.jpg,train,004062.jpg,0.0,preprocess/bbox_crop/train/004062_mask_000.png,mask,False,True
train/004063.jpg,train,004063.jpg,1.0,preprocess/bbox_crop/train/004063_mask_000.png,mask,False,True
train/004064.jpg,train,004064.jpg,1.0,preprocess/bbox_crop/train/004064_mask_000.png,mask,False,True
train/004065.jpg,train,004065.jpg,1.0,preprocess/bbox_crop/train/004065_mask_000.png,mask,False,True
train/004066.jpg,train,004066.jpg,1.0,preprocess/bbox_crop/train/004066_mask_000.png,mask,False,True
train/004067.jpg,train,004067.jpg,1.0,preprocess/bbox_crop/train/004067_mask_000.png,mask,False,True
train/004068.jpg,train,004068.jpg,1.0,preprocess/bbox_crop/train/004068_mask_000.png,mask,False,True
train/004069.jpg,train,004069.jpg,1.0,preprocess/bbox_crop/train/004069_mask_000.png,mask,False,True
train/004070.jpg,train,004070.jpg,1.0,preprocess/bbox_crop/train/004070_mask_000.png,mask,False,True
train/004071.jpg,train,004071.jpg,1.0,preprocess/bbox_crop/train/004071_mask_000.png,mask,False,True
train/004072.jpg,train,004072.jpg,1.0,preprocess/bbox_crop/train/004072_mask_000.png,mask,False,True
train/004073.jpg,train,004073.jpg,0.0,preprocess/bbox_crop/train/004073_mask_000.png,mask,False,True
train/004074.jpg,train,004074.jpg,0.0,preprocess/bbox_crop/train/004074_mask_000.png,mask,False,True
train/004075.jpg,train,004075.jpg,0.0,preprocess/bbox_crop/train/004075_mask_000.png,mask,False,True
train/004076.jpg,train,004076.jpg,1.0,preprocess/bbox_crop/train/004076_mask_000.png,mask,False,True
train/004077.jpg,train,004077.jpg,1.0,preprocess/bbox_crop/train/004077_mask_000.png,mask,False,True
train/004078.jpg,train,004078.jpg,1.0,preprocess/bbox_crop/train/004078_mask_000.png,mask,False,True
train/004079.jpg,train,004079.jpg,0.0,preprocess/bbox_crop/train/004079_mask_000.png,mask,False,True
train/004080.jpg,train,004080.jpg,0.0,preprocess/bbox_crop/train/004080_mask_000.png,mask,False,True
train/004081.jpg,train,004081.jpg,1.0,preprocess/bbox_crop/train/004081_mask_000.png,mask,False,True
train/004082.jpg,train,004082.jpg,1.0,preprocess/bbox_crop/train/004082_mask_000.png,mask,False,True
train/004083.jpg,train,004083.jpg,0.0,preprocess/bbox_crop/train/004083_mask_000.png,mask,False,True
train/004084.jpg,train,004084.jpg,1.0,preprocess/bbox_crop/train/004084_mask_000.png,mask,False,True
train/004085.jpg,train,004085.jpg,0.0,preprocess/bbox_crop/train/004085_mask_000.png,mask,False,True
train/004086.jpg,train,004086.jpg,0.0,preprocess/bbox_crop/train/004086_mask_000.png,mask,False,True
train/004087.jpg,train,004087.jpg,0.0,preprocess/bbox_crop/train/004087_mask_000.png,mask,False,True
train/004088.jpg,train,004088.jpg,0.0,preprocess/bbox_crop/train/004088_mask_000.png,mask,False,True
train/004089.jpg,train,004089.jpg,0.0,preprocess/bbox_crop/train/004089_mask_000.png,mask,False,True
train/004090.jpg,train,004090.jpg,0.0,preprocess/bbox_crop/train/004090_mask_000.png,mask,False,True
train/004091.jpg,train,004091.jpg,1.0,preprocess/bbox_crop/train/004091_mask_000.png,mask,False,True
train/004092.jpg,train,004092.jpg,1.0,preprocess/bbox_crop/train/004092_mask_000.png,mask,False,True
train/004093.jpg,train,004093.jpg,0.0,preprocess/bbox_crop/train/004093_mask_000.png,mask,False,True
train/004094.jpg,train,004094.jpg,0.0,preprocess/bbox_crop/train/004094_mask_000.png,mask,False,True
train/004095.jpg,train,004095.jpg,1.0,preprocess/bbox_crop/train/004095_mask_000.png,mask,False,True
train/004096.jpg,train,004096.jpg,1.0,preprocess/bbox_crop/train/004096_mask_000.png,mask,False,True
train/004097.jpg,train,004097.jpg,0.0,preprocess/bbox_crop/train/004097_mask_000.png,mask,False,True
train/004098.jpg,train,004098.jpg,1.0,preprocess/bbox_crop/train/004098_mask_000.png,mask,False,True
train/004099.jpg,train,004099.jpg,1.0,preprocess/bbox_crop/train/004099_mask_000.png,mask,False,True
train/004100.jpg,train,004100.jpg,1.0,preprocess/bbox_crop/train/004100_mask_000.png,mask,False,True
train/004101.jpg,train,004101.jpg,1.0,preprocess/bbox_crop/train/004101_mask_000.png,mask,False,True
train/004102.jpg,train,004102.jpg,0.0,,nomask,False,False
train/004103.jpg,train,004103.jpg,0.0,preprocess/bbox_crop/train/004103_mask_000.png,mask,False,True
train/004104.jpg,train,004104.jpg,0.0,preprocess/bbox_crop/train/004104_mask_000.png,mask,False,True
train/004105.jpg,train,004105.jpg,1.0,preprocess/bbox_crop/train/004105_mask_000.png,mask,False,True
train/004106.jpg,train,004106.jpg,1.0,preprocess/bbox_crop/train/004106_mask_000.png,mask,False,True
train/004107.jpg,train,004107.jpg,0.0,preprocess/bbox_crop/train/004107_mask_000.png,mask,False,True
train/004108.jpg,train,004108.jpg,1.0,preprocess/bbox_crop/train/004108_mask_000.png,mask,False,True
train/004109.jpg,train,004109.jpg,0.0,preprocess/bbox_crop/train/004109_mask_000.png,mask,False,True
train/004110.jpg,train,004110.jpg,1.0,preprocess/bbox_crop/train/004110_mask_000.png,mask,False,True
train/004111.jpg,train,004111.jpg,0.0,preprocess/bbox_crop/train/004111_mask_000.png,mask,False,True
train/004112.jpg,train,004112.jpg,0.0,preprocess/bbox_crop/train/004112_mask_000.png,mask,False,True
train/004113.jpg,train,004113.jpg,1.0,preprocess/bbox_crop/train/004113_mask_000.png,mask,False,True
train/004114.jpg,train,004114.jpg,0.0,preprocess/bbox_crop/train/004114_mask_000.png,mask,False,True
train/004115.jpg,train,004115.jpg,1.0,preprocess/bbox_crop/train/004115_mask_000.png,mask,False,True
train/004116.jpg,train,004116.jpg,0.0,preprocess/bbox_crop/train/004116_mask_000.png,mask,False,True
train/004117.jpeg,train,004117.jpeg,0.0,preprocess/bbox_crop/train/004117_mask_000.png,mask,False,True
train/004118.jpg,train,004118.jpg,0.0,preprocess/bbox_crop/train/004118_mask_000.png,mask,False,True
train/004119.jpg,train,004119.jpg,0.0,preprocess/bbox_crop/train/004119_mask_000.png,mask,False,True
train/004120.jpg,train,004120.jpg,1.0,preprocess/bbox_crop/train/004120_mask_000.png,mask,False,True
train/004121.jpg,train,004121.jpg,0.0,preprocess/bbox_crop/train/004121_mask_000.png,mask,False,True
train/004122.jpg,train,004122.jpg,0.0,preprocess/bbox_crop/train/004122_mask_000.png,mask,False,True
train/004123.jpg,train,004123.jpg,1.0,,nomask,False,False
train/004124.jpg,train,004124.jpg,1.0,preprocess/bbox_crop/train/004124_mask_000.png,mask,False,True
train/004125.jpg,train,004125.jpg,1.0,preprocess/bbox_crop/train/004125_mask_000.png,mask,False,True
train/004126.jpg,train,004126.jpg,0.0,preprocess/bbox_crop/train/004126_mask_000.png,mask,False,True
train/004127.jpg,train,004127.jpg,0.0,preprocess/bbox_crop/train/004127_mask_000.png,mask,False,True
train/004128.jpg,train,004128.jpg,1.0,preprocess/bbox_crop/train/004128_mask_000.png,mask,False,True
train/004129.png,train,004129.png,0.0,preprocess/bbox_crop/train/004129_mask_000.png,mask,False,True
train/004130.jpg,train,004130.jpg,1.0,preprocess/bbox_crop/train/004130_mask_000.png,mask,False,True
train/004131.jpg,train,004131.jpg,1.0,preprocess/bbox_crop/train/004131_mask_000.png,mask,False,True
train/004132.jpg,train,004132.jpg,1.0,preprocess/bbox_crop/train/004132_mask_000.png,mask,False,True
train/004133.jpg,train,004133.jpg,1.0,preprocess/bbox_crop/train/004133_mask_000.png,mask,False,True
train/004134.jpg,train,004134.jpg,1.0,preprocess/bbox_crop/train/004134_mask_000.png,mask,False,True
train/004135.jpg,train,004135.jpg,1.0,preprocess/bbox_crop/train/004135_mask_000.png,mask,False,True
train/004136.jpg,train,004136.jpg,1.0,preprocess/bbox_crop/train/004136_mask_000.png,mask,False,True
train/004137.jpg,train,004137.jpg,0.0,preprocess/bbox_crop/train/004137_mask_000.png,mask,False,True
train/004138.jpg,train,004138.jpg,1.0,preprocess/bbox_crop/train/004138_mask_000.png,mask,False,True
train/004139.jpg,train,004139.jpg,0.0,preprocess/bbox_crop/train/004139_mask_000.png,mask,False,True
train/004140.jpg,train,004140.jpg,0.0,preprocess/bbox_crop/train/004140_mask_000.png,mask,False,True
train/004141.jpg,train,004141.jpg,0.0,preprocess/bbox_crop/train/004141_mask_000.png,mask,False,True
train/004142.jpg,train,004142.jpg,0.0,preprocess/bbox_crop/train/004142_mask_000.png,mask,False,True
train/004143.jpg,train,004143.jpg,1.0,preprocess/bbox_crop/train/004143_mask_000.png,mask,False,True
train/004144.jpg,train,004144.jpg,1.0,,nomask,False,False
train/004145.jpg,train,004145.jpg,1.0,preprocess/bbox_crop/train/004145_mask_000.png,mask,False,True
train/004146.jpg,train,004146.jpg,1.0,preprocess/bbox_crop/train/004146_mask_000.png,mask,False,True
train/004147.jpg,train,004147.jpg,0.0,preprocess/bbox_crop/train/004147_mask_000.png,mask,False,True
train/004148.jpg,train,004148.jpg,1.0,preprocess/bbox_crop/train/004148_mask_000.png,mask,False,True
train/004149.jpg,train,004149.jpg,1.0,preprocess/bbox_crop/train/004149_mask_000.png,mask,False,True
train/004150.jpg,train,004150.jpg,1.0,preprocess/bbox_crop/train/004150_mask_000.png,mask,False,True
train/004151.jpg,train,004151.jpg,1.0,preprocess/bbox_crop/train/004151_mask_000.png,mask,False,True
train/004152.jpg,train,004152.jpg,0.0,preprocess/bbox_crop/train/004152_mask_000.png,mask,False,True
train/004153.jpg,train,004153.jpg,0.0,preprocess/bbox_crop/train/004153_mask_000.png,mask,False,True
train/004154.jpg,train,004154.jpg,1.0,,nomask,False,False
train/004155.jpg,train,004155.jpg,0.0,preprocess/bbox_crop/train/004155_mask_000.png,mask,False,True
train/004156.jpg,train,004156.jpg,0.0,preprocess/bbox_crop/train/004156_mask_000.png,mask,False,True
train/004157.jpg,train,004157.jpg,1.0,preprocess/bbox_crop/train/004157_mask_000.png,mask,False,True
train/004158.jpg,train,004158.jpg,0.0,preprocess/bbox_crop/train/004158_mask_000.png,mask,False,True
train/004159.jpg,train,004159.jpg,1.0,preprocess/bbox_crop/train/004159_mask_000.png,mask,False,True
train/004160.jpg,train,004160.jpg,0.0,preprocess/bbox_crop/train/004160_mask_000.png,mask,False,True
train/004161.jpg,train,004161.jpg,1.0,,nomask,False,False
train/004162.jpg,train,004162.jpg,1.0,preprocess/bbox_crop/train/004162_mask_000.png,mask,False,True
train/004163.jpg,train,004163.jpg,1.0,preprocess/bbox_crop/train/004163_mask_000.png,mask,False,True
train/004164.jpg,train,004164.jpg,0.0,preprocess/bbox_crop/train/004164_mask_000.png,mask,False,True
train/004165.jpg,train,004165.jpg,1.0,preprocess/bbox_crop/train/004165_mask_000.png,mask,False,True
train/004166.jpg,train,004166.jpg,0.0,preprocess/bbox_crop/train/004166_mask_000.png,mask,False,True
train/004167.jpg,train,004167.jpg,1.0,preprocess/bbox_crop/train/004167_mask_000.png,mask,False,True
train/004168.jpg,train,004168.jpg,1.0,preprocess/bbox_crop/train/004168_mask_000.png,mask,False,True
train/004169.jpg,train,004169.jpg,1.0,preprocess/bbox_crop/train/004169_mask_000.png,mask,False,True
train/004170.jpg,train,004170.jpg,1.0,preprocess/bbox_crop/train/004170_mask_000.png,mask,False,True
train/004171.jpg,train,004171.jpg,0.0,preprocess/bbox_crop/train/004171_mask_000.png,mask,False,True
train/004172.jpg,train,004172.jpg,1.0,preprocess/bbox_crop/train/004172_mask_000.png,mask,False,True
train/004173.jpg,train,004173.jpg,0.0,preprocess/bbox_crop/train/004173_mask_000.png,mask,False,True
train/004174.jpg,train,004174.jpg,1.0,preprocess/bbox_crop/train/004174_mask_000.png,mask,False,True
train/004175.jpg,train,004175.jpg,0.0,preprocess/bbox_crop/train/004175_mask_000.png,mask,False,True
train/004176.jpg,train,004176.jpg,0.0,preprocess/bbox_crop/train/004176_mask_000.png,mask,False,True
